gp_code,panchayat_id,elevation_dem_m,slope_deg,aspect_sin,aspect_cos,terrain_roughness_m,relative_elevation_m,nearest_river,distance_to_river_m,sand_pct,clay_pct,silt_pct,soil_type
107207,WB_107207,79.33,1.37,-0.7105,0.7037,7.49,14.51,Damodar,1640.5891516592628,51.89,23.18,24.93,sandy
107208,WB_107208,57.83,1.38,-0.7149,0.6992,6.69,-6.99,Damodar,2961.441373381522,51.8,23.21,24.99,sandy
107209,WB_107209,96.03,0.96,0.8222,-0.5691,4.73,-0.95,Damodar,3327.34355925891,51.9,23.23,24.87,sandy
107210,WB_107210,99.66,0.94,0.7417,-0.6708,3.88,2.68,Damodar,2404.3965936558934,51.89,23.23,24.88,sandy
107211,WB_107211,95.8,0.98,0.682,-0.7313,4.64,-1.18,Damodar,3076.995592911922,51.94,23.21,24.85,sandy
107212,WB_107212,96.52,0.98,0.859,-0.512,4.73,-0.46,Damodar,3505.350140079988,51.87,23.24,24.89,sandy
107213,WB_107213,99.99,0.9,0.7575,-0.6529,3.88,3.01,Damodar,1797.8922755083975,51.92,23.21,24.87,sandy
107214,WB_107214,89.52,1.06,0.7658,-0.643,4.64,-7.46,Damodar,4080.8200150477487,51.93,23.23,24.84,sandy
107215,WB_107215,100.02,0.98,0.7424,-0.67,4.73,3.04,Damodar,2471.443438960395,51.85,23.24,24.91,sandy
107216,WB_107216,98.32,1.01,0.67,-0.7424,4.64,1.34,Damodar,2338.1175604178093,51.96,23.2,24.84,sandy
107217,WB_107217,38.26,1.23,0.7746,-0.6324,5.7,-3.86,Damodar,8786.866668087832,51.96,23.26,24.78,sandy
107218,WB_107218,40.75,1.24,0.677,-0.736,6.72,-1.37,Damodar,8796.522631853426,51.93,23.27,24.8,sandy
107219,WB_107219,45.78,1.24,0.774,-0.6331,6.54,3.66,Damodar,7865.873090196249,51.97,23.25,24.78,sandy
107220,WB_107220,33.4,1.18,0.7614,-0.6482,5.7,-8.72,Damodar,9628.904718970723,51.96,23.27,24.77,sandy
107221,WB_107221,49.9,1.25,0.7334,-0.6798,6.72,7.78,Damodar,7909.6098718546355,51.92,23.27,24.81,sandy
107222,WB_107222,38.25,1.26,0.7661,-0.6427,6.54,-3.87,Damodar,8479.634609194653,52.0,23.24,24.76,sandy
107223,WB_107223,35.22,1.22,0.7519,-0.6593,5.7,-6.9,Damodar,9665.69724000984,51.92,23.29,24.79,sandy
107224,WB_107224,55.36,1.29,0.7329,-0.6803,6.54,13.24,Damodar,7094.660268618564,51.95,23.25,24.8,sandy
107225,WB_107225,49.07,1.37,-0.7321,0.6812,7.37,-3.5,Damodar,13937.295594728603,52.01,23.29,24.7,sandy
107226,WB_107226,59.9,1.38,-0.7372,0.6757,6.67,7.33,Damodar,14939.85120130948,52.01,23.3,24.69,sandy
107227,WB_107227,44.98,1.35,-0.7482,0.6635,6.52,-7.59,Damodar,13819.712109078626,51.97,23.31,24.72,sandy
107228,WB_107228,53.66,1.36,-0.7202,0.6937,7.37,1.09,Damodar,14099.964172473541,52.04,23.28,24.68,sandy
107229,WB_107229,59.8,1.38,-0.741,0.6716,6.67,7.23,Damodar,15221.854972191953,51.97,23.32,24.71,sandy
107230,WB_107230,39.61,1.32,-0.7505,0.6609,6.52,-12.96,Damodar,12992.557417119273,51.99,23.29,24.72,sandy
107231,WB_107231,66.47,1.37,-0.7557,0.6549,7.37,13.9,Damodar,15234.07190842258,52.04,23.29,24.67,sandy
107232,WB_107232,47.09,1.35,-0.7535,0.6575,6.52,-5.48,Damodar,14293.8572716474,51.94,23.32,24.74,sandy
107233,WB_107233,99.61,0.77,-0.5598,-0.8287,3.42,0.8,Damodar,20067.226423859283,52.06,23.33,24.61,sandy
107234,WB_107234,100.0,0.81,0.598,0.8015,3.56,1.19,Damodar,20030.889172752442,52.02,23.35,24.63,sandy
107235,WB_107235,99.78,0.8,-0.7402,-0.6724,3.56,0.97,Damodar,19160.495747588353,52.07,23.32,24.61,sandy
107236,WB_107236,97.52,0.82,0.5104,-0.8599,3.42,-1.29,Damodar,20893.704505824542,52.05,23.35,24.6,sandy
107237,WB_107237,98.18,0.78,-0.7488,0.6628,3.56,-0.63,Damodar,19108.739355759877,52.02,23.34,24.64,sandy
107238,WB_107238,99.25,0.78,-0.9198,0.3924,3.56,0.44,Damodar,19806.212684859212,52.09,23.32,24.59,sandy
107239,WB_107239,99.24,0.76,0.959,-0.2836,3.42,0.43,Damodar,20839.68456456755,52.0,23.36,24.64,sandy
107240,WB_107240,96.92,0.82,-0.5066,0.8622,3.56,-1.89,Damodar,18375.00772701942,52.06,23.32,24.62,sandy
107241,WB_107241,53.02,1.33,0.7464,-0.6655,7.22,3.18,Damodar,24912.562043763577,52.1,23.37,24.53,sandy
107242,WB_107242,42.76,1.33,0.7388,-0.6739,6.04,-7.08,Damodar,25866.53223720251,52.1,23.37,24.53,sandy
107243,WB_107243,56.0,1.35,0.7368,-0.6761,6.64,6.16,Damodar,25054.770497687692,52.06,23.38,24.56,sandy
107244,WB_107244,49.78,1.34,0.7645,-0.6447,7.22,-0.06,Damodar,24835.177666622072,52.13,23.35,24.52,sandy
107245,WB_107245,41.51,1.32,0.7366,-0.6763,6.04,-8.33,Damodar,26380.60096050195,52.07,23.39,24.54,sandy
107246,WB_107246,64.52,1.38,0.7389,-0.6738,6.64,14.68,Damodar,24095.99912476351,52.08,23.36,24.56,sandy
107247,WB_107247,39.06,1.33,0.7207,-0.6933,7.22,-10.78,Damodar,25907.200242776617,52.14,23.36,24.5,sandy
107248,WB_107248,52.07,1.35,0.728,-0.6856,6.64,2.23,Damodar,25720.205132124796,52.04,23.4,24.56,sandy
107249,WB_107249,44.76,1.26,-0.7046,0.7097,6.05,2.07,Damodar,30783.06294744208,52.15,23.41,24.44,sandy
107250,WB_107250,43.28,1.22,-0.7978,0.6029,6.7,0.59,Damodar,31063.081420310613,52.12,23.42,24.46,sandy
107251,WB_107251,37.12,1.23,-0.7028,0.7114,6.23,-5.57,Damodar,29875.328318187072,52.15,23.4,24.45,sandy
107252,WB_107252,53.3,1.29,-0.7257,0.6881,6.05,10.61,Damodar,31627.87253926577,52.15,23.41,24.44,sandy
107253,WB_107253,35.83,1.24,-0.7673,0.6413,6.7,-6.86,Damodar,30295.732944438965,52.1,23.42,24.48,sandy
107254,WB_107254,43.34,1.21,-0.7049,0.7093,6.23,0.65,Damodar,30235.62587084275,52.19,23.39,24.42,sandy
107255,WB_107255,51.63,1.27,-0.719,0.695,6.05,8.94,Damodar,31969.216033680797,52.11,23.43,24.46,sandy
107256,WB_107256,32.27,1.17,-0.7484,0.6632,6.23,-10.42,Damodar,29269.91891354003,52.13,23.4,24.47,sandy
107257,WB_107257,116.29,0.67,0.1217,-0.9926,2.41,0.3,Damodar,18890.19054416121,43.78,26.87,29.35,non_sandy
107258,WB_107258,116.41,0.67,-0.2082,-0.9781,2.38,0.42,Damodar,18729.48071547792,43.85,26.85,29.3,non_sandy
107259,WB_107259,116.01,0.67,-0.1093,-0.994,2.41,0.02,Damodar,17435.80658576906,43.77,26.89,29.34,non_sandy
107260,WB_107260,116.09,0.67,-0.3943,-0.919,2.39,0.1,Damodar,20210.24902007266,43.8,26.85,29.35,non_sandy
107261,WB_107261,115.78,0.67,0.6404,-0.7681,2.38,-0.21,Damodar,17259.31209028617,43.87,26.85,29.28,non_sandy
107262,WB_107262,115.51,0.67,-0.6412,-0.7674,2.41,-0.48,Damodar,18563.767964270188,43.72,26.9,29.38,non_sandy
107263,WB_107263,116.18,0.67,0.6311,-0.7757,2.38,0.19,Damodar,20069.850780791596,43.88,26.82,29.3,non_sandy
107264,WB_107264,115.62,0.67,-0.0351,-0.9994,2.41,-0.37,Damodar,16117.395728387659,43.8,26.89,29.31,non_sandy
107265,WB_107265,117.14,0.69,0.9523,0.3051,2.62,0.71,Damodar,9458.694859559455,43.92,26.92,29.16,non_sandy
107266,WB_107266,116.47,0.69,0.9954,0.0958,2.62,0.04,Damodar,10547.02103299253,43.98,26.89,29.13,non_sandy
107267,WB_107267,116.19,0.69,0.9685,0.249,2.69,-0.24,Damodar,8282.399856854478,43.96,26.91,29.13,non_sandy
107268,WB_107268,117.54,0.69,0.9745,0.2244,2.62,1.11,Damodar,10650.591241650887,43.89,26.91,29.2,non_sandy
107269,WB_107269,115.11,0.69,0.9595,0.2818,2.63,-1.32,Damodar,9838.753364234333,44.03,26.87,29.1,non_sandy
107270,WB_107270,116.96,0.69,0.9984,0.057,2.61,0.53,Damodar,8109.697096923046,43.89,26.94,29.17,non_sandy
107271,WB_107271,116.83,0.69,0.9597,0.2809,2.62,0.4,Damodar,11853.977214264825,43.95,26.88,29.17,non_sandy
107272,WB_107272,115.17,0.69,0.9708,0.2399,2.63,-1.26,Damodar,7912.438854069962,44.02,26.9,29.08,non_sandy
107273,WB_107273,115.86,0.68,0.8131,0.5822,2.53,-0.61,Damodar,1621.4438237852012,44.11,26.93,28.96,non_sandy
107274,WB_107274,115.83,0.68,0.997,-0.0772,2.53,-0.64,Damodar,66.63700209582366,44.09,26.95,28.96,non_sandy
107275,WB_107275,117.1,0.69,0.9788,0.2049,2.67,0.63,Damodar,2050.4792833908905,44.05,26.95,29.0,non_sandy
107276,WB_107276,115.56,0.68,0.9327,0.3606,2.53,-0.91,Damodar,1143.6313535001018,44.16,26.92,28.92,non_sandy
107277,WB_107277,116.92,0.68,0.9673,0.2536,2.65,0.45,Damodar,132.1377530557338,44.03,26.98,28.99,non_sandy
107278,WB_107278,116.46,0.69,0.9674,0.2534,2.67,-0.01,Damodar,3166.568947951265,44.1,26.92,28.98,non_sandy
107279,WB_107279,115.9,0.68,0.8223,0.5691,2.53,-0.57,Damodar,622.1240089631469,44.15,26.94,28.91,non_sandy
107280,WB_107280,118.15,0.69,0.9808,0.1949,2.67,1.68,Damodar,1523.0582816618721,43.99,26.98,29.03,non_sandy
107281,WB_107281,117.0,0.67,-0.651,-0.7591,2.44,-0.12,Damodar,8326.50994593691,44.26,26.98,28.76,non_sandy
107282,WB_107282,116.53,0.68,-0.718,-0.6961,2.38,-0.59,Damodar,7796.053223080502,44.19,27.0,28.81,non_sandy
107283,WB_107283,117.09,0.67,-0.9458,-0.3246,2.44,-0.03,Damodar,6894.809232761564,44.27,26.96,28.77,non_sandy
107284,WB_107284,117.32,0.67,-0.9804,-0.1968,2.44,0.2,Damodar,9603.887083322817,44.24,26.99,28.77,non_sandy
107285,WB_107285,117.0,0.67,-0.4407,-0.8976,2.38,-0.12,Damodar,6279.869921606459,44.17,26.99,28.84,non_sandy
107286,WB_107286,117.83,0.68,-0.8695,-0.4939,2.44,0.71,Damodar,8367.830255553758,44.32,26.95,28.73,non_sandy
107287,WB_107287,116.84,0.67,-0.7027,-0.7115,2.38,-0.28,Damodar,9103.161758133301,44.16,27.02,28.82,non_sandy
107288,WB_107288,117.37,0.67,-0.5052,-0.863,2.44,0.25,Damodar,5367.868047612282,44.24,26.96,28.8,non_sandy
107289,WB_107289,119.08,0.69,-0.7558,0.6548,2.6,0.26,Damodar,18431.026132275067,44.37,27.03,28.6,non_sandy
107290,WB_107290,118.37,0.69,-0.9453,0.3262,2.66,-0.45,Damodar,16711.66105156108,44.35,27.02,28.63,non_sandy
107291,WB_107291,119.62,0.69,-0.8104,0.5859,2.6,0.8,Damodar,18765.981398295517,44.43,27.0,28.57,non_sandy
107292,WB_107292,118.08,0.69,-0.9992,0.0389,2.66,-0.74,Damodar,18030.597028271804,44.31,27.05,28.64,non_sandy
107293,WB_107293,118.54,0.68,-0.9373,0.3484,2.53,-0.28,Damodar,16356.787708808835,44.41,26.99,28.6,non_sandy
107294,WB_107294,120.26,0.69,-0.7338,0.6793,2.6,1.44,Damodar,20094.412717695835,44.4,27.03,28.57,non_sandy
107295,WB_107295,117.82,0.68,-0.9045,0.4264,2.66,-1.0,Damodar,16082.00649117388,44.29,27.04,28.67,non_sandy
107296,WB_107296,118.81,0.69,-0.5261,0.8504,2.6,-0.01,Damodar,18065.43790660244,44.48,26.98,28.54,non_sandy
107297,WB_107297,120.6,0.7,-0.0387,0.9993,2.62,0.52,Damodar,28084.07577403259,44.49,27.07,28.44,non_sandy
107298,WB_107298,119.54,0.69,-0.0672,0.9977,2.62,-0.54,Damodar,26864.561342803754,44.53,27.04,28.43,non_sandy
107299,WB_107299,120.73,0.7,-0.0536,0.9986,2.6,0.65,Damodar,29348.087736194288,44.55,27.06,28.39,non_sandy
107300,WB_107300,119.89,0.69,-0.2433,0.9699,2.62,-0.19,Damodar,26862.19489462635,44.45,27.08,28.47,non_sandy
107301,WB_107301,119.28,0.7,0.1131,0.9936,2.62,-0.8,Damodar,27605.840946923247,44.59,27.02,28.39,non_sandy
107302,WB_107302,121.4,0.7,0.0003,1.0,2.6,1.32,Damodar,29596.60368416882,44.48,27.09,28.43,non_sandy
107303,WB_107303,119.38,0.69,0.0088,1.0,2.62,-0.7,Damodar,25451.038171927317,44.48,27.05,28.47,non_sandy
107304,WB_107304,119.85,0.7,0.1245,0.9922,2.6,-0.23,Damodar,29717.04313256741,44.61,27.04,28.35,non_sandy
107305,WB_107305,121.01,0.68,0.1567,0.9876,2.49,0.44,Mayurakshi,24421.284118016625,44.64,27.11,28.25,non_sandy
107306,WB_107306,120.09,0.68,0.1168,0.9932,2.49,-0.48,Mayurakshi,26137.021602411885,44.65,27.09,28.26,non_sandy
107307,WB_107307,120.48,0.68,0.2215,0.9752,2.49,-0.09,Mayurakshi,23868.25785377365,44.71,27.09,28.2,non_sandy
107308,WB_107308,121.42,0.69,0.3602,0.9329,2.49,0.85,Mayurakshi,25020.72515413998,44.58,27.13,28.29,non_sandy
107309,WB_107309,120.12,0.67,0.1278,0.9918,2.49,-0.45,Mayurakshi,26279.470043784877,44.72,27.06,28.22,non_sandy
107310,WB_107310,120.78,0.67,0.3767,0.9263,2.49,0.21,Mayurakshi,22690.517574552,44.66,27.12,28.22,non_sandy
107311,WB_107311,120.11,0.68,-0.0547,0.9985,2.49,-0.46,Mayurakshi,26971.424127398102,44.58,27.1,28.32,non_sandy
107312,WB_107312,121.59,0.66,-0.9918,0.1281,2.47,-0.0,Mayurakshi,14966.635711539482,44.81,27.13,28.06,non_sandy
107313,WB_107313,121.48,0.66,-0.9739,0.2268,2.47,-0.11,Mayurakshi,15994.912620703728,44.75,27.15,28.1,non_sandy
107314,WB_107314,122.24,0.67,-0.5455,-0.8381,2.47,0.65,Mayurakshi,16142.390728273467,44.85,27.11,28.04,non_sandy
107315,WB_107315,121.13,0.67,-0.1554,-0.9879,2.47,-0.46,Mayurakshi,13945.355231832616,44.77,27.16,28.07,non_sandy
107316,WB_107316,120.9,0.67,-0.6845,0.729,2.47,-0.69,Mayurakshi,17557.54405087583,44.76,27.13,28.11,non_sandy
107317,WB_107317,121.78,1.02,0.2158,0.9764,8.64,0.19,Mayurakshi,14379.855954473804,44.89,27.11,28.0,non_sandy
107318,WB_107318,122.03,0.67,0.0354,0.9994,2.47,0.44,Mayurakshi,15041.727155559234,44.7,27.18,28.12,non_sandy
107319,WB_107319,24.47,0.25,-0.0854,0.9963,0.74,-0.01,Damodar,17463.979013541615,18.74,34.68,46.58,non_sandy
107320,WB_107320,24.53,0.25,-0.0086,1.0,0.74,0.05,Damodar,17626.510803097473,18.71,34.68,46.61,non_sandy
107321,WB_107321,24.12,0.25,-0.0748,0.9972,0.74,-0.36,Damodar,18016.40488247652,18.74,34.67,46.59,non_sandy
107322,WB_107322,24.83,0.25,-0.0826,0.9966,0.74,0.35,Damodar,16968.16879554734,18.73,34.69,46.58,non_sandy
107323,WB_107323,24.22,0.25,-0.0145,0.9999,0.76,-0.26,Damodar,18224.956520683736,18.71,34.68,46.61,non_sandy
107324,WB_107324,24.39,0.24,-0.1692,0.9856,0.77,-0.09,Damodar,17496.053990893073,18.76,34.67,46.57,non_sandy
107325,WB_107325,24.93,0.25,-0.0108,0.9999,0.72,0.45,Damodar,17135.942768356086,18.7,34.69,46.61,non_sandy
107326,WB_107326,23.87,0.25,-0.0466,0.9989,0.72,-0.61,Damodar,18575.24276360563,18.74,34.67,46.59,non_sandy
107327,WB_107327,24.86,0.25,-0.0726,0.9974,0.74,0.38,Damodar,16717.113864562256,18.75,34.68,46.57,non_sandy
107328,WB_107328,24.54,0.25,0.0358,0.9994,0.77,0.06,Damodar,17995.483727606235,18.69,34.69,46.62,non_sandy
107329,WB_107329,25.08,0.24,0.9998,0.0178,0.74,0.15,Damodar,13899.411814686157,18.78,34.7,46.52,non_sandy
107330,WB_107330,24.71,0.24,0.9832,-0.1826,0.74,-0.22,Damodar,13531.4296821841,18.8,34.7,46.5,non_sandy
107331,WB_107331,25.2,0.24,0.9996,-0.0269,0.74,0.27,Damodar,13458.089335431961,18.76,34.71,46.53,non_sandy
107332,WB_107332,25.0,0.24,0.9998,0.0212,0.73,0.07,Damodar,14282.394416632122,18.79,34.69,46.52,non_sandy
107333,WB_107333,24.58,0.24,0.9704,-0.2413,0.75,-0.35,Damodar,12959.357174523318,18.79,34.7,46.51,non_sandy
107334,WB_107334,25.46,0.24,0.9992,0.0411,0.71,0.53,Damodar,14089.079079236348,18.75,34.71,46.54,non_sandy
107335,WB_107335,24.68,0.23,0.9169,-0.3992,0.75,-0.25,Damodar,13879.732926825156,18.81,34.68,46.51,non_sandy
107336,WB_107336,25.04,0.24,0.9998,-0.0191,0.78,0.11,Damodar,12875.503256765101,18.76,34.72,46.52,non_sandy
107337,WB_107337,25.22,0.24,0.988,0.1545,0.73,0.29,Damodar,14704.39179083975,18.77,34.69,46.54,non_sandy
107338,WB_107338,24.32,0.24,0.9893,-0.1457,0.73,-0.61,Damodar,12978.159755288618,18.81,34.69,46.5,non_sandy
107339,WB_107339,24.23,0.24,-0.3914,0.9202,0.73,0.04,Damodar,9472.002569926071,18.83,34.72,46.45,non_sandy
107340,WB_107340,24.02,0.23,-0.2774,0.9608,0.69,-0.17,Damodar,10017.893949143161,18.82,34.72,46.46,non_sandy
107341,WB_107341,24.17,0.23,-0.4371,0.8994,0.7,-0.02,Damodar,9720.763853517099,18.85,34.71,46.44,non_sandy
107342,WB_107342,24.37,0.23,-0.3533,0.9355,0.7,0.18,Damodar,9274.727762779614,18.81,34.73,46.46,non_sandy
107343,WB_107343,23.85,0.23,-0.308,0.9514,0.67,-0.34,Damodar,10473.995657516076,18.83,34.71,46.46,non_sandy
107344,WB_107344,24.48,0.23,-0.4601,0.8879,0.71,0.29,Damodar,9058.98329028877,18.85,34.72,46.43,non_sandy
107345,WB_107345,24.2,0.23,-0.1384,0.9904,0.73,0.01,Damodar,9883.423239436628,18.8,34.73,46.47,non_sandy
107346,WB_107346,24.04,0.23,-0.5262,0.8504,0.7,-0.15,Damodar,10242.705995138798,18.86,34.7,46.44,non_sandy
107347,WB_107347,24.65,0.24,-0.2977,0.9547,0.7,0.46,Damodar,8722.091642578913,18.82,34.73,46.45,non_sandy
107348,WB_107348,23.89,0.23,-0.27,0.9629,0.69,-0.3,Damodar,10697.10016185884,18.81,34.72,46.47,non_sandy
107349,WB_107349,25.36,0.22,0.7567,-0.6538,0.64,0.07,Damodar,5943.872590245629,18.88,34.74,46.38,non_sandy
107350,WB_107350,25.25,0.23,0.6639,-0.7478,0.67,-0.04,Damodar,5752.773604842602,18.9,34.74,46.36,non_sandy
107351,WB_107351,25.31,0.23,0.9191,-0.394,0.68,0.02,Damodar,5402.300161044262,18.87,34.75,46.38,non_sandy
107352,WB_107352,25.41,0.22,0.8319,-0.5549,0.64,0.12,Damodar,6428.194868181205,18.89,34.73,46.38,non_sandy
107353,WB_107353,25.02,0.23,0.6886,-0.7252,0.67,-0.27,Damodar,5153.553090481697,18.9,34.74,46.36,non_sandy
107354,WB_107354,25.52,0.23,0.9762,-0.2168,0.67,0.23,Damodar,5941.081118666202,18.85,34.75,46.4,non_sandy
107355,WB_107355,25.43,0.23,0.1885,-0.9821,0.68,0.14,Damodar,6227.868838572276,18.91,34.73,46.36,non_sandy
107356,WB_107356,25.08,0.23,0.7386,-0.6742,0.68,-0.21,Damodar,4836.308781878484,18.87,34.75,46.38,non_sandy
107357,WB_107357,25.42,0.21,0.8976,-0.4409,0.64,0.13,Damodar,6703.811243426109,18.87,34.74,46.39,non_sandy
107358,WB_107358,25.1,0.23,0.5809,-0.814,0.68,-0.19,Damodar,5353.9549272086215,18.92,34.73,46.35,non_sandy
107359,WB_107359,24.15,0.22,-0.9814,0.192,0.66,-0.16,Damodar,2063.9785590072142,18.94,34.76,46.3,non_sandy
107360,WB_107360,24.37,0.23,-0.9579,0.287,0.7,0.06,Damodar,1457.7912650410042,18.95,34.76,46.29,non_sandy
107361,WB_107361,24.11,0.23,-0.942,0.3357,0.66,-0.2,Damodar,1843.6803318271263,18.92,34.77,46.31,non_sandy
107362,WB_107362,24.3,0.23,-0.9788,0.2046,0.69,-0.01,Damodar,2006.132192160049,18.96,34.75,46.29,non_sandy
107363,WB_107363,24.39,0.23,-0.9667,0.2557,0.7,0.08,Damodar,1065.8062287126163,18.93,34.77,46.3,non_sandy
107364,WB_107364,24.07,0.22,-0.9607,0.2776,0.65,-0.24,Damodar,2501.596418850074,18.92,34.76,46.32,non_sandy
107365,WB_107365,24.61,0.23,-0.994,0.1092,0.69,0.3,Damodar,1221.1430781812599,18.97,34.75,46.28,non_sandy
107366,WB_107366,24.24,0.23,-0.8296,0.5583,0.7,-0.07,Damodar,1336.0135316278054,18.91,34.78,46.31,non_sandy
107367,WB_107367,24.22,0.23,-0.9998,-0.02,0.69,-0.09,Damodar,2629.5742630332384,18.95,34.75,46.3,non_sandy
107368,WB_107368,24.68,0.23,-0.9098,0.4151,0.69,0.37,Damodar,746.28492648212,18.95,34.77,46.28,non_sandy
107369,WB_107369,25.8,0.23,-0.7856,-0.6188,0.68,-0.05,Damodar,2259.9628079791128,18.98,34.79,46.23,non_sandy
107370,WB_107370,25.99,0.23,-0.5865,-0.81,0.68,0.14,Damodar,2601.9030341207595,19.0,34.78,46.22,non_sandy
107371,WB_107371,25.71,0.22,-0.2909,-0.9567,0.66,-0.14,Damodar,2806.0503149114697,18.98,34.79,46.23,non_sandy
107372,WB_107372,25.83,0.23,-0.8668,-0.4987,0.68,-0.02,Damodar,1805.5467092765905,18.98,34.78,46.24,non_sandy
107373,WB_107373,25.89,0.23,-0.3068,-0.9518,0.7,0.04,Damodar,3231.211099645617,19.01,34.78,46.21,non_sandy
107374,WB_107374,25.73,0.22,-0.2454,-0.9694,0.66,-0.12,Damodar,2269.4193128161132,18.96,34.8,46.24,non_sandy
107375,WB_107375,26.13,0.23,-0.5622,-0.827,0.69,0.28,Damodar,2189.2376570652355,19.01,34.77,46.22,non_sandy
107376,WB_107376,25.58,0.23,-0.1382,-0.9904,0.69,-0.27,Damodar,3413.071095438217,18.99,34.79,46.22,non_sandy
107377,WB_107377,25.64,0.23,-0.8747,-0.4847,0.68,-0.21,Damodar,1448.0863308423743,18.96,34.79,46.25,non_sandy
107378,WB_107378,26.18,0.23,-0.4525,-0.8918,0.7,0.33,Damodar,3161.502630395615,19.03,34.77,46.2,non_sandy
107379,WB_107379,24.59,0.23,-0.5332,-0.846,0.69,-0.19,Damodar,6688.431687718212,19.03,34.81,46.16,non_sandy
107380,WB_107380,24.86,0.23,-0.8244,-0.5661,0.71,0.08,Damodar,6953.667420920416,19.06,34.8,46.14,non_sandy
107381,WB_107381,24.59,0.23,-0.829,-0.5593,0.69,-0.19,Damodar,7254.441032541575,19.03,34.81,46.16,non_sandy
107382,WB_107382,24.7,0.23,-0.6857,-0.7279,0.69,-0.08,Damodar,6190.764855491683,19.03,34.8,46.17,non_sandy
107383,WB_107383,25.02,0.23,-0.8812,-0.4727,0.71,0.24,Damodar,7593.740181978737,19.06,34.8,46.14,non_sandy
107384,WB_107384,24.42,0.23,-0.7972,-0.6038,0.67,-0.36,Damodar,6692.122196200939,19.01,34.82,46.17,non_sandy
107385,WB_107385,25.0,0.23,-0.7881,-0.6156,0.71,0.22,Damodar,6497.977322924392,19.06,34.79,46.15,non_sandy
107386,WB_107386,24.83,0.23,-0.936,-0.352,0.73,0.05,Damodar,7860.298263198841,19.04,34.81,46.15,non_sandy
107387,WB_107387,24.58,0.23,-0.528,-0.8492,0.69,-0.2,Damodar,5877.883248979711,19.01,34.81,46.18,non_sandy
107388,WB_107388,25.24,0.24,-0.8933,-0.4495,0.71,0.46,Damodar,7463.058390955154,19.08,34.79,46.13,non_sandy
107389,WB_107389,26.57,0.24,-0.9231,-0.3845,0.72,0.09,Damodar,11161.244694236644,19.1,34.82,46.08,non_sandy
107390,WB_107390,26.53,0.24,-0.8135,-0.5815,0.71,0.05,Damodar,11745.280613237675,19.1,34.83,46.07,non_sandy
107391,WB_107391,26.23,0.24,-0.9416,-0.3366,0.72,-0.25,Damodar,10765.968314914591,19.07,34.83,46.1,non_sandy
107392,WB_107392,26.85,0.24,-0.857,-0.5154,0.71,0.37,Damodar,11575.460936868025,19.12,34.81,46.07,non_sandy
107393,WB_107393,26.27,0.23,-0.8595,-0.5112,0.71,-0.21,Damodar,11611.070278310497,19.07,34.84,46.09,non_sandy
107394,WB_107394,26.39,0.24,-0.9647,-0.2633,0.75,-0.09,Damodar,10504.041724029123,19.09,34.82,46.09,non_sandy
107395,WB_107395,26.72,0.23,-0.7186,-0.6954,0.72,0.24,Damodar,12233.784752163061,19.12,34.82,46.06,non_sandy
107396,WB_107396,26.04,0.23,-0.8634,-0.5045,0.68,-0.44,Damodar,10800.042273221063,19.06,34.84,46.1,non_sandy
107397,WB_107397,26.92,0.24,-0.8464,-0.5326,0.71,0.44,Damodar,11128.35996286752,19.12,34.81,46.07,non_sandy
107398,WB_107398,26.3,0.24,-0.7575,-0.6528,0.71,-0.18,Damodar,12253.674979610718,19.09,34.84,46.07,non_sandy
107399,WB_107399,25.52,0.24,-0.4272,-0.9041,0.72,0.01,Damodar,15454.373883000086,19.14,34.84,46.02,non_sandy
107400,WB_107400,25.53,0.24,-0.5652,-0.825,0.74,0.02,Damodar,16178.62775114466,19.16,34.84,46.0,non_sandy
107401,WB_107401,25.23,0.24,-0.4886,-0.8725,0.72,-0.28,Damodar,15402.681763775236,19.12,34.85,46.03,non_sandy
107402,WB_107402,25.77,0.23,-0.3873,-0.922,0.71,0.26,Damodar,15565.792456043959,19.16,34.83,46.01,non_sandy
107403,WB_107403,25.28,0.24,-0.6,-0.8,0.74,-0.23,Damodar,16407.047461469054,19.14,34.86,46.0,non_sandy
107404,WB_107404,25.54,0.24,-0.2948,-0.9555,0.75,0.03,Damodar,14782.061775091574,19.12,34.85,46.03,non_sandy
107405,WB_107405,25.8,0.24,-0.466,-0.8848,0.72,0.29,Damodar,16389.841136197843,19.18,34.83,45.99,non_sandy
107406,WB_107406,24.98,0.24,-0.4475,-0.8943,0.72,-0.53,Damodar,15788.278716195466,19.11,34.86,46.03,non_sandy
107407,WB_107407,25.94,0.24,-0.3784,-0.9257,0.71,0.43,Damodar,14905.284090870131,19.16,34.83,46.01,non_sandy
107408,WB_107408,27.06,0.24,-0.9853,-0.1711,0.74,0.02,Damodar,20215.93656742573,19.19,34.87,45.94,non_sandy
107409,WB_107409,27.01,0.24,-0.9824,-0.1866,0.75,-0.03,Damodar,19689.947506188226,19.2,34.86,45.94,non_sandy
107410,WB_107410,27.39,0.24,-0.9897,-0.1431,0.74,0.35,Damodar,20734.134201688164,19.21,34.87,45.92,non_sandy
107411,WB_107411,26.67,0.24,-0.9941,-0.1086,0.74,-0.37,Damodar,19723.062393733064,19.17,34.88,45.95,non_sandy
107412,WB_107412,27.35,0.24,-0.9878,-0.1557,0.78,0.31,Damodar,19998.926254512535,19.22,34.85,45.93,non_sandy
