date,panchayat_id,gp_code,panchayat_name,block_name,district_name,latitude,longitude,coarse_rain_mm,coarse_tmax_c,coarse_tmin_c,elevation_dem_m,slope_deg,aspect_sin,aspect_cos,terrain_roughness_m,relative_elevation_m,nearest_river,distance_to_river_m,sand_pct,clay_pct,silt_pct,soil_type,month,day_of_year,day_of_year_sin,day_of_year_cos,monsoon_phase,target_rain_binary,target_rain_mm,target_tmax_c,target_tmin_c
2025-07-22,WB_107033,107033,ALIPURDUAR_BLOCK_3_GP_11,ALIPURDUAR_BLOCK_3,Alipurduar,26.59207697,89.41778768,9.2,32.5,25.6,173.04,0.67,0.212,0.9773,2.47,-0.04,Torsa,4530.624301238176,44.63,27.69,27.68,non_sandy,7,203,-0.343367,-0.939201,monsoon,1,10.58,32.52,25.62
2024-10-27,WB_107059,107059,ALIPURDUAR_BLOCK_6_GP_4,ALIPURDUAR_BLOCK_6,Alipurduar,26.80244527,89.78487913,1.2,23.5,16.9,174.55,0.7,0.0467,0.9989,2.53,-1.45,Torsa,40765.04911209331,45.25,27.8,26.95,non_sandy,10,301,-0.893579,0.448906,post_monsoon,1,1.16,23.75,17.1
2024-06-04,WB_107008,107008,ALIPURDUAR_BLOCK_1_GP_8,ALIPURDUAR_BLOCK_1,Alipurduar,26.50417267,89.16590503,30.9,30.0,23.5,171.24,0.66,0.2629,0.9648,2.46,0.63,Torsa,21939.011594769097,44.09,27.72,28.19,non_sandy,6,156,0.442168,-0.896932,monsoon,1,35.64,29.95,23.46
2025-01-26,WB_107001,107001,ALIPURDUAR_BLOCK_1_GP_1,ALIPURDUAR_BLOCK_1,Alipurduar,26.48126945,89.15314149,0.0,22.6,11.5,171.54,0.67,-0.949,0.3154,2.51,0.93,Torsa,23762.444944707964,44.1,27.69,28.21,non_sandy,1,26,0.432499,0.901634,winter,0,0.0,22.71,11.58
2025-12-19,WB_107029,107029,ALIPURDUAR_BLOCK_3_GP_7,ALIPURDUAR_BLOCK_3,Alipurduar,26.63610447,89.41472186,0.0,24.5,11.6,173.28,0.67,-0.5462,-0.8377,2.44,0.2,Torsa,5091.40828271016,44.53,27.77,27.7,non_sandy,12,353,-0.209174,0.977879,winter,0,0.0,24.67,11.73
2025-12-17,WB_107036,107036,ALIPURDUAR_BLOCK_4_GP_3,ALIPURDUAR_BLOCK_4,Alipurduar,26.68740131,89.55882149,0.0,25.6,12.5,173.47,0.68,-0.7292,0.6843,2.64,0.12,Torsa,20218.18469603226,44.84,27.76,27.4,non_sandy,12,351,-0.242687,0.970105,winter,0,0.0,25.5,12.42
2024-02-29,WB_107047,107047,ALIPURDUAR_BLOCK_5_GP_3,ALIPURDUAR_BLOCK_5,Alipurduar,26.75531443,89.64216551,1.8,16.1,7.9,175.6,0.67,-0.9021,-0.4315,2.52,0.17,Torsa,27647.35070467831,44.94,27.82,27.24,non_sandy,2,60,0.858402,0.512978,winter,1,1.44,15.99,7.81
2024-10-31,WB_107054,107054,ALIPURDUAR_BLOCK_5_GP_10,ALIPURDUAR_BLOCK_5,Alipurduar,26.7639866,89.69800825,2.4,21.2,15.2,175.25,0.67,0.6289,-0.7775,2.5,-0.18,Torsa,32963.28939748043,45.08,27.79,27.13,non_sandy,10,305,-0.8606,0.509282,post_monsoon,1,2.34,21.33,15.3
2025-08-30,WB_107049,107049,ALIPURDUAR_BLOCK_5_GP_5,ALIPURDUAR_BLOCK_5,Alipurduar,26.76511782,89.67343256,13.2,23.4,18.5,175.39,0.67,0.7245,-0.6892,2.5,-0.04,Torsa,30531.614859689093,45.01,27.81,27.18,non_sandy,8,242,-0.852837,-0.522178,monsoon,1,14.06,23.52,18.6
2024-02-26,WB_107010,107010,ALIPURDUAR_BLOCK_1_GP_10,ALIPURDUAR_BLOCK_1,Alipurduar,26.48334778,89.20664271,0.0,24.8,12.3,169.02,0.69,0.9637,0.267,2.64,-1.59,Torsa,18517.536303768666,44.25,27.65,28.1,non_sandy,2,57,0.830797,0.556576,winter,0,0.0,24.71,12.23
2024-11-23,WB_107053,107053,ALIPURDUAR_BLOCK_5_GP_9,ALIPURDUAR_BLOCK_5,Alipurduar,26.72814435,89.65449005,1.9,17.9,10.2,175.98,0.67,-0.5929,-0.8053,2.44,0.55,Torsa,29362.87086340006,45.03,27.76,27.21,non_sandy,11,328,-0.597829,0.801624,post_monsoon,1,2.24,17.67,10.01
2024-12-22,WB_107044,107044,ALIPURDUAR_BLOCK_4_GP_11,ALIPURDUAR_BLOCK_4,Alipurduar,26.69915869,89.57318239,0.0,23.7,11.9,174.21,0.68,-0.7802,0.6255,2.64,0.86,Torsa,21854.338588568135,44.85,27.77,27.38,non_sandy,12,357,-0.141444,0.989946,winter,0,0.0,23.69,11.89
2025-04-26,WB_107034,107034,ALIPURDUAR_BLOCK_4_GP_1,ALIPURDUAR_BLOCK_4,Alipurduar,26.68855838,89.53493559,0.8,34.0,24.4,172.89,0.69,-0.0619,0.9981,2.58,-0.46,Torsa,17899.354974654587,44.77,27.78,27.45,non_sandy,4,116,0.911169,-0.412034,pre_monsoon,1,0.81,33.91,24.33
2025-08-15,WB_107018,107018,ALIPURDUAR_BLOCK_2_GP_7,ALIPURDUAR_BLOCK_2,Alipurduar,26.55563494,89.25254848,1.5,32.0,24.8,171.48,0.69,0.6085,0.7935,2.55,0.53,Torsa,12391.016222288867,44.23,27.75,28.02,non_sandy,8,227,-0.691351,-0.722519,monsoon,1,1.47,32.21,24.97
2025-07-04,WB_107052,107052,ALIPURDUAR_BLOCK_5_GP_8,ALIPURDUAR_BLOCK_5,Alipurduar,26.76784866,89.64204608,9.1,24.2,19.2,175.3,0.67,-0.9718,-0.2357,2.5,-0.13,Torsa,27402.083396169233,44.91,27.84,27.25,non_sandy,7,185,-0.040844,-0.999166,monsoon,1,10.64,24.15,19.16
2025-11-09,WB_107007,107007,ALIPURDUAR_BLOCK_1_GP_7,ALIPURDUAR_BLOCK_1,Alipurduar,26.46788611,89.18473403,0.0,29.9,19.9,170.12,0.68,0.9732,0.2301,2.66,-0.49,Torsa,21038.279681618544,44.22,27.64,28.14,non_sandy,11,313,-0.782597,0.622529,post_monsoon,0,0.0,30.04,20.01
2024-11-30,WB_107010,107010,ALIPURDUAR_BLOCK_1_GP_10,ALIPURDUAR_BLOCK_1,Alipurduar,26.48334778,89.20664271,0.0,26.2,12.4,169.02,0.69,0.9637,0.267,2.64,-1.59,Torsa,18517.536303768666,44.25,27.65,28.1,non_sandy,11,335,-0.497204,0.867634,post_monsoon,0,0.0,25.94,12.2
2024-10-05,WB_107033,107033,ALIPURDUAR_BLOCK_3_GP_11,ALIPURDUAR_BLOCK_3,Alipurduar,26.59207697,89.41778768,86.3,27.8,23.4,173.04,0.67,0.212,0.9773,2.47,-0.04,Torsa,4530.624301238176,44.63,27.69,27.68,non_sandy,10,279,-0.99621,0.086977,post_monsoon,1,110.81,27.66,23.29
2024-04-24,WB_107045,107045,ALIPURDUAR_BLOCK_5_GP_1,ALIPURDUAR_BLOCK_5,Alipurduar,26.74537629,89.65726574,0.0,26.1,17.4,176.23,0.67,-0.4268,-0.9044,2.44,0.8,Torsa,29313.945079047247,45.0,27.79,27.21,non_sandy,4,115,0.918121,-0.396299,pre_monsoon,0,0.0,26.14,17.43
2024-09-19,WB_107026,107026,ALIPURDUAR_BLOCK_3_GP_4,ALIPURDUAR_BLOCK_3,Alipurduar,26.62465503,89.43471603,0.3,35.3,26.0,173.08,0.68,0.9908,0.1356,2.59,-0.0,Torsa,6827.842207539972,44.61,27.74,27.65,non_sandy,9,263,-0.982352,-0.187043,monsoon,0,0.31,35.45,26.12
2025-05-24,WB_107064,107064,ALIPURDUAR_BLOCK_6_GP_9,ALIPURDUAR_BLOCK_6,Alipurduar,26.79913614,89.76175031,0.1,25.2,18.3,175.46,0.68,0.5188,0.8549,2.57,-0.54,Torsa,38556.71680514542,45.19,27.81,27.0,non_sandy,5,144,0.616621,-0.78726,pre_monsoon,0,0.1,24.94,18.09
2025-01-10,WB_107025,107025,ALIPURDUAR_BLOCK_3_GP_3,ALIPURDUAR_BLOCK_3,Alipurduar,26.60492414,89.40720613,0.0,23.3,10.8,173.83,0.66,-0.9144,0.4048,2.47,0.75,Torsa,3744.298851222399,44.57,27.72,27.71,non_sandy,1,10,0.171177,0.98524,winter,0,0.0,22.98,10.55
2024-06-27,WB_107010,107010,ALIPURDUAR_BLOCK_1_GP_10,ALIPURDUAR_BLOCK_1,Alipurduar,26.48334778,89.20664271,40.4,29.9,25.6,169.02,0.69,0.9637,0.267,2.64,-1.59,Torsa,18517.536303768666,44.25,27.65,28.1,non_sandy,6,179,0.062318,-0.998056,monsoon,1,48.57,30.04,25.72
2024-01-15,WB_107062,107062,ALIPURDUAR_BLOCK_6_GP_7,ALIPURDUAR_BLOCK_6,Alipurduar,26.80336311,89.81416508,0.3,18.9,11.5,175.73,0.68,-0.5235,0.852,2.59,-0.27,Torsa,43629.33406449326,45.33,27.78,26.89,non_sandy,1,15,0.255182,0.966893,winter,0,0.29,18.97,11.56
2024-02-06,WB_107057,107057,ALIPURDUAR_BLOCK_6_GP_2,ALIPURDUAR_BLOCK_6,Alipurduar,26.81494116,89.80473958,0.1,15.2,6.3,175.62,0.7,-0.2585,0.966,2.68,-0.38,Torsa,42529.986401866656,45.28,27.81,26.91,non_sandy,2,37,0.594376,0.804187,winter,0,0.09,15.39,6.45
2025-05-31,WB_107010,107010,ALIPURDUAR_BLOCK_1_GP_10,ALIPURDUAR_BLOCK_1,Alipurduar,26.48334778,89.20664271,42.3,31.0,24.1,169.02,0.69,0.9637,0.267,2.64,-1.59,Torsa,18517.536303768666,44.25,27.65,28.1,non_sandy,5,151,0.517586,-0.855631,pre_monsoon,1,45.48,30.92,24.04
2025-10-04,WB_107037,107037,ALIPURDUAR_BLOCK_4_GP_4,ALIPURDUAR_BLOCK_4,Alipurduar,26.68887282,89.51280146,16.5,29.5,22.8,173.49,0.68,0.3311,0.9436,2.61,0.14,Torsa,15735.968239106469,44.7,27.79,27.51,non_sandy,10,277,-0.998613,0.052658,post_monsoon,1,17.53,29.73,22.98
2024-07-27,WB_107005,107005,ALIPURDUAR_BLOCK_1_GP_5,ALIPURDUAR_BLOCK_1,Alipurduar,26.49203846,89.18812421,17.8,35.8,26.4,170.41,0.68,0.9355,0.3534,2.67,-0.2,Torsa,20092.88544235918,44.18,27.68,28.14,non_sandy,7,209,-0.438307,-0.898825,monsoon,1,20.98,35.77,26.38
2025-11-28,WB_107043,107043,ALIPURDUAR_BLOCK_4_GP_10,ALIPURDUAR_BLOCK_4,Alipurduar,26.66000624,89.53153836,0.0,27.4,15.0,172.18,0.68,0.2413,0.9705,2.53,-1.17,Torsa,17010.629923637603,44.82,27.73,27.45,non_sandy,11,332,-0.541298,0.840831,post_monsoon,0,0.0,27.37,14.98
2025-12-13,WB_107028,107028,ALIPURDUAR_BLOCK_3_GP_6,ALIPURDUAR_BLOCK_3,Alipurduar,26.60274607,89.43363899,0.0,25.3,10.4,172.86,0.68,0.993,0.1177,2.59,-0.22,Torsa,6293.89955009829,44.65,27.7,27.65,non_sandy,12,347,-0.308812,0.951123,winter,0,0.0,25.5,10.56
2025-10-13,WB_107058,107058,ALIPURDUAR_BLOCK_6_GP_3,ALIPURDUAR_BLOCK_6,Alipurduar,26.8263273,89.77391036,2.2,24.0,17.3,176.26,0.69,0.3013,0.9535,2.67,0.26,Torsa,39345.150953372395,45.17,27.85,26.98,non_sandy,10,286,-0.978548,0.206018,post_monsoon,1,1.93,23.73,17.08
2025-08-30,WB_107065,107065,ALIPURDUAR_BLOCK_6_GP_10,ALIPURDUAR_BLOCK_6,Alipurduar,26.82052524,89.8310458,15.9,24.1,19.0,176.71,0.69,-0.3111,0.9504,2.68,0.71,Torsa,45063.77541811384,45.34,27.8,26.86,non_sandy,8,242,-0.852837,-0.522178,monsoon,1,15.28,24.22,19.09
2024-10-21,WB_107026,107026,ALIPURDUAR_BLOCK_3_GP_4,ALIPURDUAR_BLOCK_3,Alipurduar,26.62465503,89.43471603,0.0,31.6,18.4,173.08,0.68,0.9908,0.1356,2.59,-0.0,Torsa,6827.842207539972,44.61,27.74,27.65,non_sandy,10,295,-0.935075,0.35445,post_monsoon,0,0.0,31.63,18.42
2025-03-20,WB_107030,107030,ALIPURDUAR_BLOCK_3_GP_8,ALIPURDUAR_BLOCK_3,Alipurduar,26.60213056,89.38429528,0.0,30.7,16.5,172.74,0.68,-0.8467,0.5321,2.47,-0.34,Torsa,1442.881907134676,44.51,27.73,27.76,non_sandy,3,79,0.977653,0.210225,pre_monsoon,0,0.0,30.65,16.46
2025-01-10,WB_107043,107043,ALIPURDUAR_BLOCK_4_GP_10,ALIPURDUAR_BLOCK_4,Alipurduar,26.66000624,89.53153836,0.0,23.6,10.8,172.18,0.68,0.2413,0.9705,2.53,-1.17,Torsa,17010.629923637603,44.82,27.73,27.45,non_sandy,1,10,0.171177,0.98524,winter,0,0.0,23.67,10.86
2025-08-16,WB_107049,107049,ALIPURDUAR_BLOCK_5_GP_5,ALIPURDUAR_BLOCK_5,Alipurduar,26.76511782,89.67343256,3.0,26.2,20.3,175.39,0.67,0.7245,-0.6892,2.5,-0.04,Torsa,30531.614859689093,45.01,27.81,27.18,non_sandy,8,228,-0.703677,-0.71052,monsoon,1,3.31,26.35,20.42
2025-09-30,WB_107016,107016,ALIPURDUAR_BLOCK_2_GP_5,ALIPURDUAR_BLOCK_2,Alipurduar,26.5349592,89.27620015,0.4,34.7,25.8,169.93,0.68,0.4106,0.9118,2.51,-1.02,Torsa,10478.370093417996,44.34,27.69,27.97,non_sandy,9,273,-0.99987,-0.016127,monsoon,0,0.42,34.64,25.76
2024-11-06,WB_107031,107031,ALIPURDUAR_BLOCK_3_GP_9,ALIPURDUAR_BLOCK_3,Alipurduar,26.61726006,89.45424,0.0,28.5,19.4,171.76,0.69,0.9972,0.0749,2.57,-1.32,Torsa,8597.817400849677,44.68,27.71,27.61,non_sandy,11,311,-0.803548,0.59524,post_monsoon,0,0.0,28.27,19.22
2025-03-28,WB_107017,107017,ALIPURDUAR_BLOCK_2_GP_6,ALIPURDUAR_BLOCK_2,Alipurduar,26.55776059,89.31777194,0.0,33.5,21.8,171.66,0.69,-0.8237,0.5671,2.62,0.71,Torsa,5951.998869915676,44.41,27.7,27.89,non_sandy,3,87,0.99725,0.074117,pre_monsoon,0,0.0,33.45,21.76
2024-02-11,WB_107035,107035,ALIPURDUAR_BLOCK_4_GP_2,ALIPURDUAR_BLOCK_4,Alipurduar,26.67505994,89.52931287,0.0,25.3,10.9,172.25,0.69,0.1028,0.9947,2.53,-1.1,Torsa,17085.476763688584,44.78,27.76,27.46,non_sandy,2,42,0.661263,0.750154,winter,0,0.0,25.23,10.84
2024-11-14,WB_107033,107033,ALIPURDUAR_BLOCK_3_GP_11,ALIPURDUAR_BLOCK_3,Alipurduar,26.59207697,89.41778768,0.0,29.0,17.8,173.04,0.67,0.212,0.9773,2.47,-0.04,Torsa,4530.624301238176,44.63,27.69,27.68,non_sandy,11,319,-0.714292,0.699848,post_monsoon,0,0.0,28.9,17.72
2024-01-01,WB_107005,107005,ALIPURDUAR_BLOCK_1_GP_5,ALIPURDUAR_BLOCK_1,Alipurduar,26.49203846,89.18812421,0.0,23.6,12.6,170.41,0.68,0.9355,0.3534,2.67,-0.2,Torsa,20092.88544235918,44.18,27.68,28.14,non_sandy,1,1,0.017202,0.999852,winter,0,0.0,23.56,12.57
2024-05-02,WB_107008,107008,ALIPURDUAR_BLOCK_1_GP_8,ALIPURDUAR_BLOCK_1,Alipurduar,26.50417267,89.16590503,0.0,36.4,20.7,171.24,0.66,0.2629,0.9648,2.46,0.63,Torsa,21939.011594769097,44.09,27.72,28.19,non_sandy,5,123,0.855075,-0.518505,pre_monsoon,0,0.0,36.36,20.67
2025-04-02,WB_107004,107004,ALIPURDUAR_BLOCK_1_GP_4,ALIPURDUAR_BLOCK_1,Alipurduar,26.46953106,89.15556014,0.0,33.3,18.3,171.01,0.67,-0.3179,0.9481,2.54,0.4,Torsa,23827.625617836526,44.13,27.66,28.21,non_sandy,4,92,0.99993,-0.011826,pre_monsoon,0,0.0,33.5,18.46
2024-02-26,WB_107012,107012,ALIPURDUAR_BLOCK_2_GP_1,ALIPURDUAR_BLOCK_2,Alipurduar,26.55458705,89.29284643,0.0,24.1,12.4,170.21,0.68,-0.6719,0.7407,2.55,-0.74,Torsa,8459.227331969727,44.35,27.72,27.93,non_sandy,2,57,0.830797,0.556576,winter,0,0.0,24.16,12.45
2024-06-09,WB_107050,107050,ALIPURDUAR_BLOCK_5_GP_6,ALIPURDUAR_BLOCK_5,Alipurduar,26.74203034,89.63241963,2.4,24.8,18.0,175.09,0.68,-1.0,-0.0065,2.54,-0.34,Torsa,26938.695313253837,44.94,27.8,27.26,non_sandy,6,161,0.363482,-0.931601,monsoon,1,2.48,24.91,18.09
2025-06-23,WB_107032,107032,ALIPURDUAR_BLOCK_3_GP_10,ALIPURDUAR_BLOCK_3,Alipurduar,26.63210137,89.37916755,62.9,29.9,24.7,172.91,0.67,-0.9968,-0.0794,2.47,-0.17,Torsa,1527.3681383927583,44.43,27.79,27.78,non_sandy,6,174,0.147827,-0.989013,monsoon,1,63.99,29.93,24.73
2024-07-29,WB_107008,107008,ALIPURDUAR_BLOCK_1_GP_8,ALIPURDUAR_BLOCK_1,Alipurduar,26.50417267,89.16590503,10.1,33.3,27.4,171.24,0.66,0.2629,0.9648,2.46,0.63,Torsa,21939.011594769097,44.09,27.72,28.19,non_sandy,7,211,-0.468965,-0.883217,monsoon,1,10.37,33.3,27.4
2024-06-08,WB_107046,107046,ALIPURDUAR_BLOCK_5_GP_2,ALIPURDUAR_BLOCK_5,Alipurduar,26.75263908,89.6793281,5.3,23.7,17.6,175.67,0.68,0.9833,0.1823,2.51,0.24,Torsa,31342.811479107946,45.05,27.79,27.16,non_sandy,6,160,0.379453,-0.925211,monsoon,1,5.93,23.84,17.71
2024-12-22,WB_107039,107039,ALIPURDUAR_BLOCK_4_GP_6,ALIPURDUAR_BLOCK_4,Alipurduar,26.70038987,89.54776354,0.0,23.7,11.9,173.94,0.69,-0.1666,0.986,2.62,0.59,Torsa,19386.85758380263,44.78,27.79,27.43,non_sandy,12,357,-0.141444,0.989946,winter,0,0.0,24.01,12.15
2024-05-22,WB_107030,107030,ALIPURDUAR_BLOCK_3_GP_8,ALIPURDUAR_BLOCK_3,Alipurduar,26.60213056,89.38429528,4.6,33.0,24.1,172.74,0.68,-0.8467,0.5321,2.47,-0.34,Torsa,1442.881907134676,44.51,27.73,27.76,non_sandy,5,143,0.630072,-0.776537,pre_monsoon,1,5.56,33.04,24.13
2024-05-14,WB_107058,107058,ALIPURDUAR_BLOCK_6_GP_3,ALIPURDUAR_BLOCK_6,Alipurduar,26.8263273,89.77391036,3.7,26.5,18.0,176.26,0.69,0.3013,0.9535,2.67,0.26,Torsa,39345.150953372395,45.17,27.85,26.98,non_sandy,5,135,0.730644,-0.682758,pre_monsoon,1,3.09,26.55,18.04
2024-11-03,WB_107006,107006,ALIPURDUAR_BLOCK_1_GP_6,ALIPURDUAR_BLOCK_1,Alipurduar,26.4864427,89.12942228,0.0,30.1,21.0,170.38,0.68,-0.9831,0.1832,2.52,-0.23,Torsa,25931.74045992733,44.02,27.71,28.27,non_sandy,11,308,-0.833183,0.552997,post_monsoon,0,0.0,30.02,20.94
2024-09-11,WB_107054,107054,ALIPURDUAR_BLOCK_5_GP_10,ALIPURDUAR_BLOCK_5,Alipurduar,26.7639866,89.69800825,18.1,25.3,19.6,175.25,0.67,0.6289,-0.7775,2.5,-0.18,Torsa,32963.28939748043,45.08,27.79,27.13,non_sandy,9,255,-0.947404,-0.320039,monsoon,1,19.37,25.38,19.67
2024-08-29,WB_107003,107003,ALIPURDUAR_BLOCK_1_GP_3,ALIPURDUAR_BLOCK_1,Alipurduar,26.4940478,89.15205055,7.1,31.1,26.5,171.57,0.68,-0.5932,0.8051,2.47,0.96,Torsa,23541.83174030635,44.07,27.71,28.22,non_sandy,8,242,-0.852837,-0.522178,monsoon,1,6.38,31.13,26.52
2025-06-01,WB_107028,107028,ALIPURDUAR_BLOCK_3_GP_6,ALIPURDUAR_BLOCK_3,Alipurduar,26.60274607,89.43363899,69.5,30.8,22.8,172.86,0.68,0.993,0.1177,2.59,-0.22,Torsa,6293.89955009829,44.65,27.7,27.65,non_sandy,6,152,0.502791,-0.864408,monsoon,1,70.45,30.6,22.64
2025-09-06,WB_107041,107041,ALIPURDUAR_BLOCK_4_GP_8,ALIPURDUAR_BLOCK_4,Alipurduar,26.67870701,89.57575059,13.5,32.1,24.8,174.35,0.69,-0.9002,0.4355,2.64,1.0,Torsa,21708.785115406732,44.9,27.73,27.37,non_sandy,9,249,-0.909388,-0.415948,monsoon,1,12.45,32.11,24.8
2024-08-30,WB_107009,107009,ALIPURDUAR_BLOCK_1_GP_9,ALIPURDUAR_BLOCK_1,Alipurduar,26.4682806,89.1317286,2.9,34.4,25.9,170.11,0.68,-0.7269,0.6868,2.51,-0.5,Teesta,25609.69839109065,44.06,27.68,28.26,non_sandy,8,243,-0.861693,-0.50743,monsoon,1,3.25,34.27,25.8
2025-04-21,WB_107011,107011,ALIPURDUAR_BLOCK_1_GP_11,ALIPURDUAR_BLOCK_1,Alipurduar,26.50004111,89.12826103,10.3,30.6,22.4,170.51,0.68,-0.975,0.222,2.52,-0.1,Torsa,25699.499622837287,43.99,27.74,28.27,non_sandy,4,111,0.943196,-0.332235,pre_monsoon,1,11.97,30.62,22.41
2024-08-17,WB_107055,107055,ALIPURDUAR_BLOCK_5_GP_11,ALIPURDUAR_BLOCK_5,Alipurduar,26.75260618,89.61635009,3.3,26.2,19.8,174.5,0.68,-0.9995,-0.0322,2.54,-0.93,Torsa,25165.289841934264,44.87,27.83,27.3,non_sandy,8,230,-0.727701,-0.685894,monsoon,1,2.95,26.14,19.75
2025-04-08,WB_107027,107027,ALIPURDUAR_BLOCK_3_GP_5,ALIPURDUAR_BLOCK_3,Alipurduar,26.61906282,89.38245293,0.1,32.2,20.7,172.91,0.67,-0.9861,-0.1661,2.47,-0.17,Torsa,1593.9892821593066,44.47,27.77,27.76,non_sandy,4,98,0.99339,-0.114788,pre_monsoon,0,0.1,31.95,20.5
2025-05-27,WB_107003,107003,ALIPURDUAR_BLOCK_1_GP_3,ALIPURDUAR_BLOCK_1,Alipurduar,26.4940478,89.15205055,2.8,32.2,24.3,171.57,0.68,-0.5932,0.8051,2.47,0.96,Torsa,23541.83174030635,44.07,27.71,28.22,non_sandy,5,147,0.57519,-0.81802,pre_monsoon,1,3.04,32.28,24.36
2025-05-05,WB_107057,107057,ALIPURDUAR_BLOCK_6_GP_2,ALIPURDUAR_BLOCK_6,Alipurduar,26.81494116,89.80473958,7.5,24.4,16.5,175.62,0.7,-0.2585,0.966,2.68,-0.38,Torsa,42529.986401866656,45.28,27.81,26.91,non_sandy,5,125,0.836733,-0.547611,pre_monsoon,1,8.16,24.46,16.55
2024-08-21,WB_107027,107027,ALIPURDUAR_BLOCK_3_GP_5,ALIPURDUAR_BLOCK_3,Alipurduar,26.61906282,89.38245293,6.7,29.4,24.5,172.91,0.67,-0.9861,-0.1661,2.47,-0.17,Torsa,1593.9892821593066,44.47,27.77,27.76,non_sandy,8,234,-0.773138,-0.634237,monsoon,1,6.03,29.05,24.22
2024-06-24,WB_107019,107019,ALIPURDUAR_BLOCK_2_GP_8,ALIPURDUAR_BLOCK_2,Alipurduar,26.53201114,89.30751748,27.0,32.1,25.4,170.6,0.68,-0.7978,0.6029,2.68,-0.35,Torsa,7489.762623425414,44.44,27.67,27.89,non_sandy,6,176,0.11372,-0.993513,monsoon,1,27.0,32.39,25.63
2024-03-21,WB_107064,107064,ALIPURDUAR_BLOCK_6_GP_9,ALIPURDUAR_BLOCK_6,Alipurduar,26.79913614,89.76175031,22.1,16.5,11.4,175.46,0.68,0.5188,0.8549,2.57,-0.54,Torsa,38556.71680514542,45.19,27.81,27.0,non_sandy,3,81,0.984306,0.176471,pre_monsoon,1,20.72,16.34,11.27
2024-03-27,WB_107017,107017,ALIPURDUAR_BLOCK_2_GP_6,ALIPURDUAR_BLOCK_2,Alipurduar,26.55776059,89.31777194,0.0,25.7,19.1,171.66,0.69,-0.8237,0.5671,2.62,0.71,Torsa,5951.998869915676,44.41,27.7,27.89,non_sandy,3,87,0.99725,0.074117,pre_monsoon,0,0.0,25.54,18.97
2025-03-04,WB_107039,107039,ALIPURDUAR_BLOCK_4_GP_6,ALIPURDUAR_BLOCK_4,Alipurduar,26.70038987,89.54776354,0.0,28.6,17.1,173.94,0.69,-0.1666,0.986,2.62,0.59,Torsa,19386.85758380263,44.78,27.79,27.43,non_sandy,3,63,0.88372,0.468015,pre_monsoon,0,0.0,28.51,17.03
2024-11-24,WB_107060,107060,ALIPURDUAR_BLOCK_6_GP_5,ALIPURDUAR_BLOCK_6,Alipurduar,26.82748653,89.81011503,2.4,18.0,12.1,176.41,0.68,-0.188,0.9822,2.57,0.41,Torsa,42919.516000711315,45.27,27.82,26.91,non_sandy,11,329,-0.583951,0.811789,post_monsoon,1,2.3,17.99,12.1
2024-08-15,WB_107035,107035,ALIPURDUAR_BLOCK_4_GP_2,ALIPURDUAR_BLOCK_4,Alipurduar,26.67505994,89.52931287,1.3,33.1,25.9,172.25,0.69,0.1028,0.9947,2.53,-1.1,Torsa,17085.476763688584,44.78,27.76,27.46,non_sandy,8,228,-0.703677,-0.71052,monsoon,1,1.3,33.08,25.89
2024-07-23,WB_107003,107003,ALIPURDUAR_BLOCK_1_GP_3,ALIPURDUAR_BLOCK_1,Alipurduar,26.4940478,89.15205055,3.2,30.5,25.7,171.57,0.68,-0.5932,0.8051,2.47,0.96,Torsa,23541.83174030635,44.07,27.71,28.22,non_sandy,7,205,-0.37547,-0.926834,monsoon,1,2.35,30.71,25.86
2025-12-17,WB_107008,107008,ALIPURDUAR_BLOCK_1_GP_8,ALIPURDUAR_BLOCK_1,Alipurduar,26.50417267,89.16590503,0.0,25.2,11.5,171.24,0.66,0.2629,0.9648,2.46,0.63,Torsa,21939.011594769097,44.09,27.72,28.19,non_sandy,12,351,-0.242687,0.970105,winter,0,0.0,25.18,11.48
2025-07-25,WB_107066,107066,ALIPURDUAR_BLOCK_6_GP_11,ALIPURDUAR_BLOCK_6,Alipurduar,26.83016838,89.74860516,4.9,29.3,21.6,176.48,0.69,0.063,0.998,2.67,0.48,Torsa,36799.48614810579,45.09,27.87,27.04,non_sandy,7,206,-0.391358,-0.920239,monsoon,1,3.86,29.5,21.76
2024-10-05,WB_107011,107011,ALIPURDUAR_BLOCK_1_GP_11,ALIPURDUAR_BLOCK_1,Alipurduar,26.50004111,89.12826103,30.4,27.5,23.3,170.51,0.68,-0.975,0.222,2.52,-0.1,Torsa,25699.499622837287,43.99,27.74,28.27,non_sandy,10,279,-0.99621,0.086977,post_monsoon,1,28.91,27.51,23.31
2025-11-21,WB_107053,107053,ALIPURDUAR_BLOCK_5_GP_9,ALIPURDUAR_BLOCK_5,Alipurduar,26.72814435,89.65449005,0.0,19.5,8.8,175.98,0.67,-0.5929,-0.8053,2.44,0.55,Torsa,29362.87086340006,45.03,27.76,27.21,non_sandy,11,325,-0.638384,0.769718,post_monsoon,0,0.0,19.55,8.84
2024-08-14,WB_107042,107042,ALIPURDUAR_BLOCK_4_GP_9,ALIPURDUAR_BLOCK_4,Alipurduar,26.70163511,89.51371156,10.2,32.1,25.5,174.09,0.68,0.2027,0.9792,2.54,0.74,Torsa,16039.784800941337,44.68,27.82,27.5,non_sandy,8,227,-0.691351,-0.722519,monsoon,1,9.63,32.01,25.43
